scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr1,292700001,292750000,292722383,413,387,12.65,3.1,0.6063,0.1478,0.0939
chr1,292750001,292800000,292773357,240,218,0.0,12.1,-1.0,-0.5573,-0.3198
chr1,292800001,292850000,292828321,385,351,0.05,14.0083,-0.9929,-0.4167,-0.2076
chr1,292850001,292900000,292868534,402,368,7.5083,6.7167,0.0557,0.016,0.0091
chr1,292900001,292950000,292921264,456,427,2.9917,0.025,0.9834,0.0674,0.0482
chr1,292950001,293000000,292972886,188,176,1.0167,0.85,0.0893,0.0096,0.0057
chr1,293000001,293050000,293025135,595,538,6.2917,4.7917,0.1353,0.0341,0.0209
chr1,293050001,293100000,293079378,569,521,2.81,28.2933,-0.8193,-0.4959,-0.2642
chr1,293100001,293150000,293121919,783,716,3.8958,1.6458,0.406,0.0234,0.0181
chr1,293150001,293200000,293175976,413,401,1.9567,6.3317,-0.5279,-0.0981,-0.062
chr1,293200001,293250000,293227451,564,544,5.9583,0.1083,0.9643,0.1148,0.0753
chr1,293250001,293300000,293279953,396,373,5.9167,1.15,0.6745,0.131,0.0882
chr1,293300001,293350000,293326508,358,335,4.935,2.4017,0.3453,0.0541,0.0368
chr1,293350001,293400000,293381405,189,174,0.25,3.0,-0.8462,-0.0849,-0.069
chr1,293400001,293450000,293427107,546,459,4.2183,2.31,0.2923,0.0367,0.0264
chr1,293450001,293500000,293470588,473,424,1.5667,4.55,-0.4877,-0.1412,-0.0811
chr1,293500001,293550000,293524918,548,526,2.0508,17.2425,-0.7874,-0.3731,-0.1935
chr1,293550001,293600000,293570385,225,221,5.5917,3.6583,0.209,0.0691,0.0382
chr1,293600001,293650000,293624574,233,228,0.925,8.1667,-0.7965,-0.1908,-0.1206
chr1,293650001,293700000,293677818,279,273,7.9333,1.3,0.7184,0.1773,0.1123
chr1,293700001,293750000,293721112,348,321,3.55,4.7667,-0.1463,-0.0292,-0.0179
chr1,293750001,293800000,293775347,552,523,2.75,6.7083,-0.4185,-0.0782,-0.043
chr1,293800001,293850000,293821654,422,417,4.2658,10.3075,-0.4146,-0.1714,-0.093
chr1,293850001,293900000,293880326,267,254,7.55,1.3917,0.6887,0.222,0.1322
chr1,293900001,293950000,293928103,367,312,4.7575,2.9075,0.2414,0.0568,0.0362
chr1,293950001,294000000,293971000,636,563,11.2833,5.0,0.3859,0.0751,0.0471
chr1,294000001,294050000,294023689,491,445,8.1583,3.6917,0.3769,0.1146,0.0557
chr1,294050001,294100000,294071552,347,332,2.2783,5.145,-0.3862,-0.1089,-0.066
chr1,294100001,294150000,294129578,307,260,2.0417,2.3,-0.0595,-0.0106,-0.0063
chr1,294150001,294200000,294171290,550,480,27.5917,4.225,0.7344,0.4821,0.2213
chr1,294200001,294250000,294228376,357,325,13.24,2.34,0.6996,0.2718,0.1695
chr1,294250001,294300000,294273868,354,338,0.0,0.9417,-1.0,-0.0248,-0.0173
chr1,294300001,294350000,294326754,333,324,1.2125,10.0208,-0.7841,-0.2394,-0.1549
chr1,294350001,294400000,294376520,339,316,2.2583,2.7167,-0.0921,-0.0158,-0.0116
chr1,294400001,294450000,294432522,183,172,1.0,1.6917,-0.257,-0.0383,-0.0258
chr1,294450001,294500000,294479731,408,376,2.9167,2.9917,-0.0127,-0.0024,-0.0013
chr1,294500001,294550000,294524262,368,309,0.0083,6.2083,-0.9973,-0.245,-0.1586
chr1,294550001,294600000,294570625,203,189,2.0667,1.0,0.3478,0.0612,0.0349
chr1,294600001,294650000,294620864,498,436,28.925,1.4667,0.9035,0.3924,0.2206
chr1,294650001,294700000,294679585,671,595,27.1258,5.6008,0.6577,0.2356,0.1514
chr1,294700001,294750000,294722262,584,537,24.39,9.2067,0.4519,0.2442,0.1116
chr1,294750001,294800000,294782869,410,407,0.175,9.8833,-0.9652,-0.2512,-0.1607
chr1,294800001,294850000,294823782,590,571,1.4,26.0167,-0.8979,-0.4093,-0.2363
chr1,294850001,294900000,294870284,303,284,0.7,11.9,-0.8889,-0.405,-0.2165
chr1,294900001,294950000,294922285,316,305,3.55,19.8833,-0.697,-0.3518,-0.168
chr1,294950001,295000000,294968659,230,225,2.475,1.0,0.4245,0.0293,0.0227
chr1,295000001,295050000,295029208,485,420,6.43,9.4633,-0.1909,-0.0524,-0.0307
chr1,295050001,295100000,295072335,226,193,2.0,0.5167,0.5894,0.0667,0.0419
chr1,295100001,295150000,295124175,254,245,0.2833,2.2167,-0.7733,-0.07,-0.0497
chr1,295150001,295200000,295180767,562,557,2.775,2.3083,0.0918,0.0067,0.0045
chr1,295200001,295250000,295224069,306,293,1.1833,1.3,-0.047,-0.0036,-0.0026
chr1,295250001,295300000,295280916,482,433,4.2267,0.5767,0.7599,0.0693,0.0436
chr1,295300001,295350000,295327224,533,521,9.8083,5.2833,0.2998,0.073,0.0461
chr1,295350001,295400000,295377392,382,337,8.2833,0.1667,0.9606,0.2783,0.1401
chr1,295400001,295450000,295426439,289,274,1.2,0.0,1.0,0.0378,0.0226
chr1,295450001,295500000,295476647,486,435,17.25,4.6917,0.5724,0.272,0.1432
chr1,295500001,295550000,295533882,538,520,18.6,1.325,0.867,0.3166,0.1917
chr1,295550001,295600000,295568424,446,422,21.425,0.0083,0.9992,0.3512,0.1921
chr1,295600001,295650000,295624304,289,266,10.6667,0.2,0.9632,0.2724,0.1663
chr1,295650001,295700000,295677180,387,348,2.4667,0.0,1.0,0.0488,0.0339
chr1,295700001,295750000,295726293,670,609,1.9817,4.69,-0.4059,-0.0386,-0.028
chr1,295750001,295800000,295777833,441,397,0.175,0.5167,-0.494,-0.0091,-0.0058
chr1,295800001,295850000,295825065,452,403,2.3975,3.0392,-0.118,-0.0138,-0.008
chr1,295850001,295900000,295873209,426,398,0.225,3.3083,-0.8726,-0.0689,-0.0401
chr1,295900001,295950000,295926007,574,525,2.91,3.4517,-0.0851,-0.0082,-0.0054
chr1,295950001,296000000,295970798,320,293,2.315,2.8067,-0.096,-0.0128,-0.0065
chr1,296000001,296050000,296028069,736,715,3.3133,4.2883,-0.1283,-0.012,-0.0079
chr1,296050001,296100000,296074433,338,318,0.3583,3.2917,-0.8037,-0.0513,-0.0328
chr1,296100001,296150000,296126521,298,290,0.4167,6.2917,-0.8758,-0.1129,-0.0745
chr1,296150001,296200000,296181486,317,284,0.5417,3.4,-0.7252,-0.0583,-0.0471
chr1,296200001,296250000,296223768,327,272,0.8417,8.65,-0.8227,-0.1669,-0.122
chr1,296250001,296300000,296274789,288,257,1.625,2.25,-0.1613,-0.0159,-0.0113
chr1,296300001,296350000,296330802,156,154,0.04,9.0233,-0.9912,-0.2748,-0.1778
chr1,296350001,296400000,296365463,190,182,0.0,4.4833,-1.0,-0.1835,-0.1302
chr1,296400001,296450000,296429002,471,430,3.8242,10.3825,-0.4616,-0.1412,-0.0846
chr1,296450001,296500000,296479492,350,327,7.0917,7.95,-0.0571,-0.0185,-0.0128
chr1,296500001,296550000,296527287,376,344,10.57,1.2867,0.783,0.2658,0.1585
chr1,296550001,296600000,296577341,242,223,7.075,0.375,0.8993,0.2483,0.1708
chr1,296600001,296650000,296628221,511,476,9.8183,4.5933,0.3626,0.0729,0.0492
chr1,296650001,296700000,296669971,373,348,2.05,3.0,-0.1881,-0.0265,-0.0174
chr1,296700001,296750000,296732589,457,440,12.0167,0.9,0.8606,0.2065,0.1494
chr1,296750001,296800000,296776042,466,428,8.95,24.1417,-0.4591,-0.2145,-0.1252
chr1,296800001,296850000,296818407,501,462,1.1658,14.3075,-0.8493,-0.2471,-0.151
chr1,296850001,296900000,296874774,445,404,0.15,33.875,-0.9912,-0.5655,-0.3184
chr1,296900001,296950000,296926829,300,295,0.5917,8.35,-0.8677,-0.2052,-0.1193
chr1,296950001,297000000,296974437,318,291,2.84,10.6983,-0.5805,-0.1973,-0.1141
chr1,297000001,297050000,297025252,370,367,24.025,3.4167,0.751,0.3913,0.2251
chr1,297050001,297100000,297069674,707,624,2.2042,18.1125,-0.783,-0.1666,-0.1056
chr1,297100001,297150000,297125741,183,174,1.0,2.05,-0.3443,-0.031,-0.0228
chr1,297150001,297200000,297180405,269,264,2.0833,4.3083,-0.3481,-0.0675,-0.0434
chr1,297200001,297250000,297227877,435,403,5.25,0.2583,0.9062,0.0908,0.0591
chr1,297250001,297300000,297278006,404,368,0.6,0.7833,-0.1325,-0.0063,-0.0036
chr1,297300001,297350000,297330342,551,508,41.4333,6.125,0.7424,0.425,0.2534
chr1,297350001,297400000,297372780,316,278,1.1967,4.18,-0.5549,-0.1086,-0.0606
chr1,297400001,297450000,297417680,361,345,1.65,3.0667,-0.3004,-0.0265,-0.0204
chr1,297450001,297500000,297473290,545,497,1.2667,3.3833,-0.4552,-0.0288,-0.0185
chr1,297500001,297550000,297517719,341,332,2.4167,1.3167,0.2946,0.0281,0.0219
chr1,297550001,297600000,297574861,432,412,1.3083,0.7667,0.261,0.0139,0.0082
chr1,297600001,297650000,297622601,351,326,3.525,0.5833,0.716,0.0646,0.0459
chr1,297650001,297700000,297672314,294,247,0.2,6.0167,-0.9357,-0.2962,-0.151
chr1,297700001,297750000,297734050,271,245,0.775,6.4083,-0.7842,-0.1718,-0.1169
chr1,297750001,297800000,297771131,305,280,2.3375,0.3292,0.7531,0.063,0.0509
chr1,297800001,297850000,297825485,308,275,0.85,0.1333,0.7288,0.0507,0.0284
chr1,297850001,297900000,297868343,410,388,0.3825,1.9325,-0.6695,-0.0428,-0.0278
chr1,297900001,297950000,297923547,435,368,0.7333,0.4833,0.2055,0.0053,0.004
chr1,297950001,298000000,297970515,569,539,0.485,8.06,-0.8865,-0.1459,-0.1009
chr1,298000001,298050000,298012382,323,287,1.2767,12.685,-0.8171,-0.4148,-0.2202
chr1,298050001,298100000,298078649,417,373,11.05,2.85,0.5899,0.1593,0.1059
chr1,298100001,298150000,298120361,495,470,0.6733,2.1733,-0.5269,-0.0349,-0.0239
chr1,298150001,298200000,298175921,412,402,1.0183,6.085,-0.7133,-0.1131,-0.0652
chr1,298200001,298250000,298225391,530,507,11.45,4.5417,0.432,0.0906,0.0642
chr1,298250001,298300000,298271751,283,279,4.0533,6.02,-0.1952,-0.0471,-0.0272
chr1,298300001,298350000,298321669,215,209,1.1833,7.5167,-0.728,-0.2871,-0.1611
chr1,298350001,298400000,298376594,495,438,2.4867,5.7117,-0.3934,-0.048,-0.0316
chr1,298400001,298450000,298425549,341,327,8.0,3.8,0.3559,0.0898,0.0507
chr1,298450001,298500000,298472394,389,367,2.8667,3.6833,-0.1247,-0.0168,-0.0097
chr1,298500001,298550000,298524518,594,495,11.7833,3.45,0.547,0.1657,0.0916
chr1,298550001,298600000,298572242,546,485,10.52,2.795,0.5802,0.1257,0.0688
chr1,298600001,298650000,298624695,308,275,1.0,11.6083,-0.8414,-0.2971,-0.1772
chr1,298650001,298700000,298681631,500,452,1.8983,7.7567,-0.6068,-0.2517,-0.1494
chr1,298700001,298750000,298718801,273,243,3.9167,3.1917,0.102,0.0298,0.0165
chr1,298750001,298800000,298775925,372,332,2.7342,0.0092,0.9933,0.1115,0.0712
chr1,298800001,298850000,298826508,329,317,3.4,1.6917,0.3355,0.0382,0.0275
chr1,298850001,298900000,298868223,511,475,2.3417,30.8833,-0.859,-0.3316,-0.1968
chr1,298900001,298950000,298930601,490,471,8.1917,5.925,0.1606,0.0416,0.0252
chr1,298950001,299000000,298979065,324,312,3.2833,3.8417,-0.0784,-0.022,-0.0108
chr1,299000001,299050000,299020287,408,376,0.1833,6.9417,-0.9485,-0.1623,-0.0875
chr1,299050001,299100000,299072902,450,413,0.59,8.64,-0.8722,-0.1465,-0.0893
chr1,299100001,299150000,299116459,145,138,0.1083,1.0167,-0.8074,-0.0339,-0.0258
chr1,299150001,299200000,299182501,204,199,0.3917,1.0,-0.4371,-0.0186,-0.0122
chr1,299200001,299250000,299232668,374,348,5.7733,11.8317,-0.3441,-0.151,-0.0811
chr1,299250001,299300000,299272746,388,363,4.6667,9.7,-0.3503,-0.0974,-0.0636
chr1,299300001,299350000,299318431,293,259,1.4833,1.6667,-0.0582,-0.0052,-0.0032
chr1,299350001,299400000,299382262,415,356,2.4833,1.7333,0.1779,0.0268,0.0186
chr1,299400001,299450000,299422277,276,259,1.4583,0.4,0.5695,0.0316,0.0237
chr1,299450001,299500000,299475571,227,211,0.0083,1.0,-0.9835,-0.0397,-0.0289
chr1,299500001,299550000,299526165,392,361,1.7167,2.0833,-0.0965,-0.0062,-0.0048
chr1,299550001,299600000,299579945,622,577,1.365,13.765,-0.8196,-0.3295,-0.1627
chr1,299600001,299650000,299626976,533,482,1.7667,18.55,-0.8261,-0.3211,-0.1883
chr1,299650001,299700000,299676839,338,301,1.3,6.95,-0.6848,-0.2001,-0.1295
chr1,299700001,299750000,299726966,241,235,0.0,2.4,-1.0,-0.0699,-0.0503
chr1,299750001,299800000,299773164,470,446,0.1,4.875,-0.9598,-0.1531,-0.0928
chr1,299800001,299850000,299827189,373,373,23.9833,1.8,0.8604,0.3171,0.1995
chr1,299850001,299900000,299874547,488,450,18.05,1.8583,0.8133,0.2577,0.1529
chr1,299900001,299950000,299920047,509,472,21.2067,0.8733,0.9209,0.3718,0.1996
chr1,299950001,300000000,299977841,585,567,41.2333,2.0917,0.9034,0.4711,0.2495
chr1,300000001,300050000,300030355,351,326,15.09,3.0067,0.6677,0.2615,0.1645
chr1,300050001,300100000,300077060,364,341,7.2117,6.0367,0.0887,0.0351,0.0188
chr1,300100001,300150000,300121946,631,610,1.9458,0.2875,0.7425,0.0257,0.0194
chr1,300150001,300200000,300181705,753,709,7.0025,0.9025,0.7717,0.126,0.0842
chr1,300200001,300250000,300230511,531,496,13.8083,0.8,0.8905,0.2726,0.1955
chr1,300250001,300300000,300268735,362,324,10.15,0.9833,0.8234,0.2513,0.135
chr1,300300001,300350000,300322643,169,157,11.975,0.225,0.9631,0.5636,0.347
chr1,300350001,300400000,300382358,416,373,19.07,1.445,0.8591,0.3714,0.2032
chr1,300400001,300450000,300423671,325,305,3.3083,6.725,-0.3405,-0.1006,-0.0562
chr1,300450001,300500000,300472191,413,394,0.325,14.9,-0.9573,-0.4018,-0.2186
chr1,300500001,300550000,300526451,246,241,0.375,0.25,0.2,0.005,0.0027
chr1,300550001,300600000,300577550,364,333,2.7,1.55,0.2706,0.0291,0.018
chr1,300600001,300650000,300621488,435,428,5.075,0.65,0.7729,0.0842,0.0539
chr1,300650001,300700000,300669026,335,333,5.7258,4.6925,0.0992,0.0265,0.0162
chr1,300700001,300750000,300731833,675,634,25.9267,4.6267,0.6971,0.2541,0.1499
chr1,300750001,300800000,300777298,426,417,3.0083,10.1333,-0.5422,-0.1201,-0.0735
chr1,300800001,300850000,300819498,503,471,3.4917,13.7833,-0.5958,-0.2176,-0.1275
chr1,300850001,300900000,300875830,310,296,1.675,7.9167,-0.6507,-0.2812,-0.1588
chr1,300900001,300950000,300922429,326,298,0.8617,9.4033,-0.8321,-0.3374,-0.1944
chr1,300950001,301000000,300978866,400,353,0.2667,16.8417,-0.9688,-0.3497,-0.216
chr1,301000001,301050000,301021872,422,365,1.3167,19.075,-0.8709,-0.2985,-0.1842
chr1,301050001,301100000,301076863,387,352,0.9583,2.65,-0.4688,-0.0459,-0.0313
chr1,301100001,301150000,301126149,330,306,0.0083,7.6,-0.9978,-0.2172,-0.1169
chr1,301150001,301200000,301172999,680,601,3.7383,2.63,0.174,0.0176,0.0116
chr1,301200001,301250000,301223781,343,338,0.6417,0.2333,0.4667,0.0083,0.0068
chr1,301250001,301300000,301276371,528,515,6.5175,2.6675,0.4192,0.0503,0.035
chr1,301300001,301350000,301337632,141,130,2.0,0.0167,0.9835,0.1433,0.0775
chr1,301350001,301400000,301371902,350,333,1.2417,29.5083,-0.9192,-0.6955,-0.3293
chr1,301400001,301450000,301429549,566,542,0.9467,40.0633,-0.9538,-0.747,-0.3557
chr1,301450001,301500000,301472936,531,511,2.5867,27.7033,-0.8292,-0.3866,-0.225
chr1,301500001,301550000,301522435,477,423,0.6383,5.5383,-0.7933,-0.1464,-0.0732
chr1,301550001,301600000,301578232,320,295,0.1833,7.3667,-0.9514,-0.2569,-0.1563
chr1,301600001,301650000,301620808,376,330,1.6083,11.1083,-0.7471,-0.2976,-0.1529
chr1,301650001,301700000,301672389,538,488,2.5333,6.9333,-0.4648,-0.1021,-0.0608
chr1,301700001,301750000,301733291,395,378,1.9667,3.7417,-0.3109,-0.0435,-0.0282
chr1,301750001,301800000,301771220,381,339,1.9167,9.05,-0.6505,-0.232,-0.1154
chr1,301800001,301850000,301821941,154,140,1.8217,5.3217,-0.49,-0.2207,-0.1183
chr1,301850001,301900000,301871519,277,254,1.1,2.85,-0.443,-0.0694,-0.0453
chr1,301900001,301950000,301927924,656,591,9.3942,9.7442,-0.0183,-0.0051,-0.0032
chr1,301950001,302000000,301972201,409,371,2.9833,6.6917,-0.3833,-0.0493,-0.031
chr1,302000001,302050000,302027320,412,395,26.275,1.4583,0.8948,0.5327,0.2793
chr1,302050001,302100000,302072262,576,522,8.7083,1.0833,0.7787,0.1665,0.0937
chr1,302100001,302150000,302114176,446,428,19.4083,2.3083,0.7874,0.2804,0.1658
chr1,302150001,302200000,302179153,425,405,3.3692,4.8108,-0.1762,-0.021,-0.0142
chr1,302200001,302250000,302221719,621,570,36.6375,4.9042,0.7639,0.3017,0.1843
chr1,302250001,302300000,302274354,656,605,5.9667,5.075,0.0808,0.0077,0.0055
chr1,302300001,302350000,302320257,522,493,11.8933,9.3517,0.1196,0.0323,0.0215
chr1,302350001,302400000,302376472,516,498,21.1,7.05,0.4991,0.2172,0.1399
chr1,302400001,302450000,302424767,348,322,4.35,8.0,-0.2955,-0.101,-0.0504
chr1,302450001,302500000,302478958,340,329,8.9083,0.45,0.9038,0.402,0.1787
chr1,302500001,302550000,302525843,459,436,3.6667,0.225,0.8844,0.0882,0.0547
chr1,302550001,302600000,302576004,310,308,2.75,6.9417,-0.4325,-0.1101,-0.0697
chr1,302600001,302650000,302624215,436,419,1.125,3.625,-0.5263,-0.0519,-0.0395
chr1,302650001,302700000,302677956,284,262,0.1625,4.8792,-0.9355,-0.2746,-0.1418
chr1,302700001,302750000,302721119,236,209,1.6667,4.7,-0.4764,-0.1973,-0.0942
chr1,302750001,302800000,302771300,392,364,1.42,11.0617,-0.7725,-0.1354,-0.0952
chr1,302800001,302850000,302826506,400,383,1.4,5.825,-0.6125,-0.113,-0.079
chr1,302850001,302900000,302881190,760,646,3.6817,8.7233,-0.4064,-0.1054,-0.0561
chr1,302900001,302950000,302917904,529,489,10.2333,3.575,0.4822,0.0896,0.0575
chr1,302950001,303000000,302977534,633,560,2.185,9.0767,-0.612,-0.0876,-0.0583
chr1,303000001,303050000,303026946,458,433,20.2283,2.1617,0.8069,0.2087,0.1478
chr1,303050001,303100000,303072132,496,449,40.485,2.1017,0.9013,0.4413,0.2842
chr1,303100001,303150000,303120370,457,420,15.0383,3.13,0.6554,0.1662,0.1179
chr1,303150001,303200000,303173552,370,358,3.8633,4.0633,-0.0252,-0.0074,-0.004
chr1,303200001,303250000,303224619,315,297,2.0,0.7417,0.459,0.0703,0.0439
chr1,303250001,303300000,303281405,415,385,4.3292,5.5875,-0.1269,-0.0352,-0.0212
chr1,303300001,303350000,303323008,360,341,0.5233,1.1483,-0.3739,-0.0314,-0.0218
chr1,303350001,303400000,303369307,451,425,6.9533,1.52,0.6412,0.2082,0.1108
chr1,303400001,303450000,303430050,458,419,8.725,2.225,0.5936,0.1646,0.1063
chr1,303450001,303500000,303472767,468,426,2.45,8.45,-0.5505,-0.156,-0.0989
chr1,303500001,303550000,303526859,309,298,1.7042,3.3792,-0.3295,-0.0452,-0.0311
chr1,303550001,303600000,303575436,339,314,3.9317,3.39,0.074,0.0167,0.0115
chr1,303600001,303650000,303627460,584,509,11.14,3.615,0.51,0.1498,0.0968
chr1,303650001,303700000,303673818,327,305,2.0,1.9167,0.0213,0.002,0.0014
chr1,303700001,303750000,303723852,283,258,0.075,5.0667,-0.9708,-0.1571,-0.106
chr1,303750001,303800000,303776126,347,330,5.7833,1.8833,0.5087,0.1013,0.0695
chr1,303800001,303850000,303821478,555,543,4.1883,11.305,-0.4593,-0.1575,-0.0884
chr1,303850001,303900000,303877310,280,263,1.0,0.3417,0.4907,0.0181,0.015
chr1,303900001,303950000,303925144,415,369,15.3583,3.125,0.6619,0.2167,0.1333
chr1,303950001,304000000,303974172,322,304,2.5417,2.275,0.0554,0.0056,0.0037
chr1,304000001,304050000,304025503,338,298,2.1083,6.4583,-0.5078,-0.1001,-0.0661
chr1,304050001,304100000,304071352,525,486,10.8075,15.6825,-0.184,-0.0983,-0.0564
chr1,304100001,304150000,304126259,643,599,8.6167,6.2,0.1631,0.0342,0.0212
chr1,304150001,304200000,304172270,491,466,1.45,2.6833,-0.2984,-0.028,-0.0209
chr1,304200001,304250000,304222593,443,427,2.7233,5.0567,-0.2999,-0.0512,-0.0323
chr1,304250001,304300000,304273420,396,375,2.3917,1.7917,0.1434,0.0211,0.0155
chr1,304300001,304350000,304328921,356,337,2.55,9.775,-0.5862,-0.2224,-0.1261
chr1,304350001,304400000,304375396,273,252,4.6667,0.1417,0.9411,0.2446,0.1699
chr1,304400001,304450000,304423190,541,508,10.9958,5.4625,0.3362,0.1136,0.0667
chr1,304450001,304500000,304473407,364,350,6.8583,2.25,0.5059,0.094,0.0661
chr1,304500001,304550000,304524687,325,298,6.25,3.9583,0.2245,0.1019,0.059
chr1,304550001,304600000,304574213,376,360,6.15,1.3,0.651,0.1471,0.0987
chr1,304600001,304650000,304622607,365,355,8.75,4.7167,0.2995,0.1143,0.0574
chr1,304650001,304700000,304674204,489,443,4.1617,4.7117,-0.062,-0.0142,-0.0085
chr1,304700001,304750000,304722595,389,359,3.4858,4.8692,-0.1656,-0.0327,-0.0199
chr1,304750001,304800000,304775036,408,370,4.3083,2.1,0.3446,0.0552,0.033
chr1,304800001,304850000,304828108,385,361,2.8417,8.4167,-0.4952,-0.2009,-0.1219
chr1,304850001,304900000,304874644,367,336,8.5183,13.3433,-0.2207,-0.1334,-0.0648
chr1,304900001,304950000,304923805,525,514,3.3575,13.0742,-0.5913,-0.1921,-0.1226
chr1,304950001,305000000,304974694,360,351,6.24,2.1567,0.4863,0.1405,0.0872
chr1,305000001,305050000,305025342,640,625,9.8308,16.8142,-0.2621,-0.13,-0.0645
chr1,305050001,305100000,305070720,724,663,17.3083,7.6333,0.3879,0.1821,0.0933
chr1,305100001,305150000,305127012,451,434,7.1667,9.5417,-0.1421,-0.0402,-0.0257
chr1,305150001,305200000,305181433,309,283,4.7,1.4667,0.5243,0.0992,0.0699
chr1,305200001,305250000,305223580,287,281,14.125,0.4333,0.9405,0.3972,0.2733
chr1,305250001,305300000,305273453,513,488,5.11,12.3767,-0.4156,-0.2165,-0.114
chr1,305300001,305350000,305324080,524,502,3.9283,27.8033,-0.7524,-0.4276,-0.2382
chr1,305350001,305400000,305375344,493,490,13.8558,6.3642,0.3705,0.1339,0.0861
chr1,305400001,305450000,305429103,563,545,17.2733,2.19,0.775,0.2611,0.1536
chr1,305450001,305500000,305478261,591,577,6.8158,1.7908,0.5838,0.1012,0.0657
chr1,305500001,305550000,305525377,457,439,12.2,7.8167,0.219,0.1189,0.0604
chr1,305550001,305600000,305578265,337,325,1.8967,2.9633,-0.2195,-0.0491,-0.0233
chr1,305600001,305650000,305624719,389,364,2.25,7.075,-0.5174,-0.1121,-0.0632
chr1,305650001,305700000,305677160,595,562,7.3217,15.1717,-0.349,-0.1475,-0.0908
chr1,305700001,305750000,305724002,510,471,8.4083,3.1417,0.456,0.1144,0.0758
chr1,305750001,305800000,305775858,470,442,13.2933,3.2767,0.6045,0.1677,0.1068
chr1,305800001,305850000,305825810,455,431,0.475,12.8083,-0.9285,-0.3718,-0.1763
chr1,305850001,305900000,305872399,414,387,4.64,4.8567,-0.0228,-0.0057,-0.0035
chr1,305900001,305950000,305926879,289,265,3.5667,0.4,0.7983,0.1249,0.0826
chr1,305950001,306000000,305979254,279,267,4.5433,2.3267,0.3227,0.0727,0.053
chr1,306000001,306050000,306029415,321,298,0.4,0.275,0.1852,0.0037,0.0025
chr1,306050001,306100000,306069278,293,266,6.785,2.385,0.4798,0.1195,0.0703
chr1,306100001,306150000,306125679,432,420,5.6,8.075,-0.181,-0.0481,-0.0275
chr1,306150001,306200000,306176176,452,429,2.77,2.4367,0.064,0.0131,0.0087
